Date,X,Y,EFamont,EFmédian,EFaval,TopRotor1,TopRotor2,EFstatorAM,EFstatorAV,TopStator,Uf,If,P,Q,Ua,ModInstDéplArbre,MinEFamont,MinEFmédian,MinEFaval,EFccAM,54*EFccMD,EFccAV,RUPTSIG,TEMPOS,ARRET,VIBccAM,VIBccAV,Xmoy,Ymoy,ModCCdéplArbre,ModMoyDéplArbre
mardi 21 décembre 2021 10:58:50,429,-202,6.4,6.65,5.99,0,-40,1058,1123,2,0,1121,356,36,5139,47,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,426,-224,6.21,6.7,6.25,0,-40,1081,1120,2,0,1121,356,36,5139,48,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,404,-264,6.04,6.5,6.25,0,-40,1051,1128,2,0,1121,356,36,5139,48,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,382,-278,5.88,6.55,6.07,0,-40,1068,1128,2,0,1121,356,36,5139,47,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,363,-298,5.86,6.49,6.2,0,-40,1049,1135,2,0,1121,356,36,5139,47,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,354,-303,5.84,6.61,6.16,0,-40,1039,1123,2,0,1121,356,36,5139,47,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,336,-338,5.93,6.79,6.43,0,-40,1062,1135,2,0,1121,356,36,5139,48,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,313,-339,6.16,7.14,6.64,0,-40,1053,1138,2,0,1121,356,36,5139,46,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,292,-342,6.51,7.23,6.64,0,-40,1047,1127,2,0,1121,356,36,5139,45,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,273,-336,6.79,7.23,6.84,0,-40,1056,1138,2,0,1121,356,36,5139,43,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,248,-319,7.06,7.24,6.78,0,-40,1018,1125,2,0,1121,356,36,5139,40,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,216,-296,6.79,7.02,6.42,0,-40,1016,1125,2,0,1121,356,36,5139,37,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,203,-285,6.44,6.85,6.3,0,-40,1037,1133,2,0,1121,356,36,5139,35,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,206,-266,6.32,6.69,6.1,192,-40,1016,1137,2,0,1121,356,36,5139,34,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,208,-252,6.27,6.68,5.86,0,-40,1034,1127,2,0,1121,356,36,5139,33,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,224,-230,6.3,6.65,5.76,0,651,998,1135,2,0,1121,356,36,5139,32,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,146,-203,6.1,6.47,5.54,0,-40,991,1126,2,0,1121,356,36,5139,25,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,231,-181,5.67,6.37,5.61,0,-40,1013,1132,2,0,1121,356,36,5139,29,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,235,-145,5.5,6.37,5.69,0,-40,1033,1124,2,0,1121,356,36,5139,28,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,248,-122,5.55,6.25,5.69,0,-40,1050,1126,2,0,1121,356,36,5139,28,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,250,-102,5.41,6.24,5.92,0,-40,1031,1130,169,0,1121,356,36,5139,27,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,275,-100,5.27,6.15,5.79,0,-40,1048,1123,169,0,1121,356,36,5139,29,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,302,-102,5.14,6.06,5.61,0,-40,1030,1042,169,0,1121,356,36,5139,32,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,317,-106,5.02,5.84,5.62,0,-40,1096,1118,169,0,1121,356,36,5139,33,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:50,342,-106,5.39,6.05,5.5,0,-40,953,1136,169,0,1121,356,36,5139,36,501,579,525,211,151,164,0,7500,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,361,-99,5.72,6.27,5.5,0,-40,1138,1142,2,0,1126,356,36,5139,37,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,380,-113,5.93,6.25,5.42,0,-40,1057,1139,2,0,1126,356,36,5139,40,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,394,-110,5.83,6.02,5.27,0,-40,1040,1137,2,0,1126,356,36,5139,41,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,398,-122,5.65,5.93,5.34,0,-40,1067,1139,2,0,1126,356,36,5139,42,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,431,-137,5.67,6.05,5.3,0,-40,1050,1129,2,0,1126,356,36,5139,45,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,427,-179,5.98,6.48,5.58,0,-40,1066,1124,2,0,1126,356,36,5139,46,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,428,-199,6.27,6.61,5.97,0,-40,1034,1132,2,0,1126,356,36,5139,47,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,425,-201,6.35,6.64,5.99,0,-40,1051,1133,2,0,1126,356,36,5139,47,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,420,-234,6.2,6.68,6.26,0,-40,1070,1130,2,0,1126,356,36,5139,48,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,402,-271,6.02,6.51,6.28,0,-40,1045,1137,2,0,1126,356,36,5139,48,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,382,-267,5.87,6.55,6.11,0,-40,1061,1137,2,0,1126,356,36,5139,47,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,364,-286,5.91,6.48,6.24,0,-40,1043,1144,2,0,1126,356,36,5139,46,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,355,-309,5.8,6.7,6.18,0,-40,1034,1144,2,0,1126,356,36,5139,47,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,335,-339,5.97,6.79,6.48,0,-40,1056,1132,2,0,1126,356,36,5139,48,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,314,-339,6.07,7.11,6.67,0,-40,1049,1145,2,0,1126,356,36,5139,46,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,294,-339,6.43,7.3,6.67,0,-40,1041,1147,2,0,1126,356,36,5139,45,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,267,-332,6.79,7.27,6.86,0,-40,1045,1137,2,0,1126,356,36,5139,43,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,244,-320,7.1,7.29,6.77,0,-40,1012,1148,2,0,1126,356,36,5139,40,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,216,-299,6.78,7.01,6.4,0,-40,1010,1136,2,0,1126,356,36,5139,37,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,209,-288,6.41,6.9,6.27,0,-40,1030,1136,2,0,1126,356,36,5139,36,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,214,-265,6.31,6.72,6.08,208,-40,1010,1145,2,0,1126,356,36,5139,34,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,206,-250,6.3,6.68,5.85,0,-40,1027,1149,2,0,1126,356,36,5139,32,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,224,-225,6.28,6.61,5.7,0,655,990,1139,2,0,1126,356,36,5139,32,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,143,-200,6.05,6.45,5.54,0,-40,983,1146,2,0,1126,356,36,5139,25,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,237,-183,5.71,6.36,5.61,0,-40,1006,1147,2,0,1126,356,36,5139,30,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,235,-147,5.5,6.31,5.55,0,-40,1026,1144,2,0,1121,356,36,5129,28,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,235,-120,5.48,6.24,5.81,0,-40,1042,1134,2,0,1121,356,36,5129,26,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,241,-99,5.46,6.25,5.76,0,-40,1023,1136,2,0,1121,356,36,5129,26,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,283,-102,5.23,6.16,5.89,0,-40,1041,1142,2,0,1121,356,36,5129,30,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,312,-100,5.17,5.99,5.67,0,-40,1024,1135,2,0,1121,356,36,5129,33,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,317,-99,5.02,5.81,5.49,0,-40,1088,1050,2,0,1121,356,36,5129,33,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,332,-112,5.29,6.07,5.68,0,-40,949,1128,2,0,1121,356,36,5129,35,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,363,-107,5.69,6.25,5.42,0,-40,1129,1136,2,0,1121,356,36,5129,38,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,386,-110,5.94,6.29,5.47,0,-40,1046,1153,2,0,1121,356,36,5129,40,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,390,-104,5.85,6.03,5.39,0,-40,1034,1149,2,0,1121,356,36,5129,40,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,393,-115,5.63,5.97,5.26,0,-40,1059,1147,2,0,1121,356,36,5129,41,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,433,-138,5.64,6.11,5.41,0,-40,1042,1150,2,0,1121,356,36,5129,45,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,432,-176,5.98,6.48,5.59,0,-40,1060,1141,2,0,1121,356,36,5129,47,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,425,-191,6.28,6.64,5.77,0,-40,1034,1135,2,0,1121,356,36,5129,47,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,424,-208,6.37,6.65,6.2,0,-40,1044,1144,2,0,1121,356,36,5129,47,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,411,-237,6.21,6.67,6.08,0,-40,1062,1145,2,0,1121,356,36,5129,47,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,399,-275,6.03,6.48,6.24,0,-40,1036,1142,2,0,1121,356,36,5129,48,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,381,-275,5.86,6.52,6.2,0,-40,1053,1150,2,0,1121,356,36,5129,47,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,365,-288,5.91,6.44,6.04,0,-40,1035,1150,2,0,1121,356,36,5129,46,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,357,-305,5.81,6.66,6.26,0,-40,1026,1156,2,0,1121,356,36,5129,47,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,334,-337,5.98,6.79,6.38,0,-40,1046,1145,2,0,1121,356,36,5129,48,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,310,-335,6.07,7.06,6.5,0,-40,1037,1157,2,0,1121,356,36,5129,46,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,290,-338,6.43,7.28,6.86,0,-40,1033,1160,2,0,1121,356,36,5129,45,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,270,-334,6.81,7.24,6.75,0,-40,1036,1150,2,0,1121,356,36,5129,43,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:49,244,-320,7.1,7.27,6.74,0,-40,1005,1160,2,0,1121,356,36,5129,40,501,579,525,211,151,164,0,7400,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,217,-296,6.77,7.02,6.6,0,-40,1003,1147,2,0,1122,356,36,5122,37,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,213,-281,6.41,6.93,6.18,0,-40,1023,1148,2,0,1122,356,36,5122,35,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,211,-261,6.3,6.74,6.25,221,-40,1003,1155,2,0,1122,356,36,5122,34,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,203,-249,6.31,6.69,5.93,0,-40,1019,1158,2,0,1122,356,36,5122,32,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,220,-221,6.27,6.64,5.58,0,403,983,1148,2,0,1122,356,36,5122,31,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,140,-200,6.03,6.47,5.67,0,-40,985,1156,2,0,1122,356,36,5122,24,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,238,-183,5.73,6.39,5.48,0,-40,998,1158,2,0,1122,356,36,5122,30,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,234,-145,5.53,6.35,5.69,0,-40,1018,1156,2,0,1122,356,36,5122,28,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,241,-126,5.48,6.24,5.82,0,-40,1033,1141,2,0,1122,356,36,5122,27,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,246,-105,5.46,6.24,5.73,0,-40,1020,1148,2,0,1122,356,36,5122,27,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,277,-108,5.24,6.17,5.86,0,-40,1033,1155,2,0,1122,356,36,5122,30,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,310,-98,5.17,6.01,5.64,0,-40,1015,1148,2,0,1122,356,36,5122,33,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,315,-104,5.03,5.8,5.48,0,-40,1081,1061,2,0,1122,356,36,5122,33,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,332,-118,5.3,6.05,5.65,0,-40,944,1141,2,0,1122,356,36,5122,35,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,357,-106,5.7,6.23,5.4,0,-40,1118,1157,2,0,1122,356,36,5122,37,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,391,-107,5.94,6.27,5.45,0,-40,1037,1165,2,0,1122,356,36,5122,41,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,401,-107,5.84,6.01,5.37,0,-40,1024,1162,2,0,1122,356,36,5122,41,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,397,-121,5.61,5.94,5.26,0,-40,1051,1161,2,0,1122,356,36,5122,42,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,427,-140,5.64,6.08,5.41,0,-40,1034,1162,2,0,1122,356,36,5122,45,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,426,-176,6.01,6.49,5.6,0,-40,1050,1152,2,0,1122,356,36,5122,46,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,428,-195,6.27,6.63,5.79,0,-40,1019,1147,2,0,1122,356,36,5122,47,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,424,-213,6.36,6.64,6.21,0,-40,1037,1156,2,0,1122,356,36,5122,47,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,415,-232,6.21,6.69,6.12,0,-40,1053,1156,2,0,1122,356,36,5122,48,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,404,-270,6.03,6.52,6.28,0,-40,1029,1153,2,0,1122,356,36,5122,49,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,383,-267,5.87,6.55,6.25,0,-40,1045,1161,2,0,1122,356,36,5122,47,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,351,-286,5.92,6.49,6.09,0,-40,1027,1159,2,0,1121,356,36,5119,45,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,352,-306,5.8,6.7,6.29,0,-40,1017,1168,2,0,1121,356,36,5119,47,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,341,-338,5.97,6.8,6.4,0,-40,1039,1157,2,0,1121,356,36,5119,48,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,318,-335,6.07,7.09,6.48,0,-40,1030,1169,2,0,1121,356,36,5119,46,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,281,-342,6.42,7.29,6.85,0,-40,1024,1171,2,0,1121,356,36,5119,44,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,264,-341,6.83,7.24,6.73,0,-40,1027,1162,2,0,1121,356,36,5119,43,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,250,-325,7.12,7.26,6.7,0,-40,996,1173,2,0,1121,356,36,5119,41,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,227,-296,6.77,7,6.56,0,-40,995,1148,2,0,1121,356,36,5119,37,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,207,-275,6.4,6.88,6.17,0,-40,1014,1160,2,0,1121,356,36,5119,34,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,204,-262,6.3,6.71,6.22,237,-40,994,1166,2,0,1121,356,36,5119,33,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,203,-252,6.31,6.67,5.92,0,-40,1009,1171,2,0,1121,356,36,5119,32,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,223,-234,6.28,6.61,5.57,0,412,974,1159,2,0,1121,356,36,5119,32,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,147,-194,6.05,6.44,5.67,0,-40,968,1169,2,0,1121,356,36,5119,24,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,237,-176,5.71,6.37,5.49,0,-40,990,1170,2,0,1121,356,36,5119,29,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,239,-149,5.51,6.33,5.69,0,-40,1009,1168,2,0,1121,356,36,5119,28,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,233,-127,5.47,6.23,5.83,0,-40,1025,1158,4,0,1121,356,36,5119,27,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,243,-104,5.45,6.26,5.75,0,-40,1006,1160,4,0,1121,356,36,5119,26,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,278,-100,5.24,6.18,5.9,0,-40,1023,1166,4,0,1121,356,36,5119,30,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,315,-99,5.17,6.01,5.68,0,-40,1007,1159,4,0,1121,356,36,5119,33,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,323,-102,5.01,5.83,5.51,0,-40,1070,1070,4,0,1121,356,36,5119,34,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,328,-109,5.31,6.07,5.66,0,-40,935,1152,2,0,1121,356,36,5119,35,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,360,-104,5.71,6.25,5.42,0,-40,1106,1169,2,0,1121,356,36,5119,37,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,387,-113,5.93,6.29,5.47,0,-40,1028,1167,2,0,1121,356,36,5119,40,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,397,-108,5.82,6.02,5.36,0,-40,1014,1175,2,0,1121,356,36,5119,41,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:48,390,-120,5.62,5.96,5.25,0,-40,1040,1174,2,0,1121,356,36,5119,41,499,581,526,210,150,161,0,7300,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,419,-141,5.64,6.11,5.4,0,-40,1023,1175,2,0,1121,357,36,5119,44,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,430,-185,6,6.49,5.59,0,-40,1039,1167,2,0,1121,357,36,5119,47,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,436,-197,6.27,6.6,5.76,0,-40,1010,1162,2,0,1121,357,36,5119,48,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,429,-203,6.35,6.62,6.17,0,-40,1027,1171,2,0,1121,357,36,5119,47,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,411,-228,6.21,6.67,6.08,0,-40,1043,1169,2,0,1121,357,36,5119,47,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,393,-272,6.06,6.48,6.26,0,-40,1018,1166,2,0,1121,357,36,5119,48,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,381,-277,5.87,6.52,6.23,0,-40,1034,1174,2,0,1121,357,36,5119,47,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,361,-293,5.9,6.45,6.06,0,-40,1018,1173,2,0,1121,357,36,5119,46,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,361,-302,5.8,6.67,6.25,0,-40,1008,1181,2,0,1121,357,36,5119,47,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,340,-339,5.97,6.8,6.41,0,-40,1029,1170,2,0,1121,357,36,5119,48,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,311,-330,6.08,7.08,6.51,0,-40,1019,1180,2,0,1121,357,36,5119,45,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,290,-331,6.44,7.29,6.88,0,-40,1014,1184,2,0,1121,357,36,5119,44,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,262,-332,6.82,7.27,6.76,0,-40,1017,1173,2,0,1121,357,36,5119,42,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,241,-324,7.09,7.29,6.74,0,-40,986,1185,2,0,1121,357,36,5119,40,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,214,-302,6.77,7.03,6.6,0,-40,987,1173,2,0,1121,357,36,5119,37,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,207,-277,6.4,6.93,6.2,0,-40,1002,1173,2,0,1121,357,36,5119,35,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,210,-258,6.3,6.76,6.24,258,-40,991,1180,2,0,1121,357,36,5119,33,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,209,-257,6.32,6.69,5.94,0,-40,998,1184,2,0,1121,357,36,5119,33,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,218,-226,6.27,6.63,5.56,0,424,963,1174,2,0,1121,357,36,5119,31,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
mardi 21 décembre 2021 10:58:47,141,-199,6.04,6.48,5.66,0,-40,957,1182,2,0,1121,357,36,5119,24,499,581,526,210,150,161,0,7200,0,74,56,312,-210,24,38
